"","cell_ID","cell_types","cell_subtypes"
"2587",3.12865187600181e+38,"Oligo","Oligo_1"
"2588",3.1294684172527e+38,"Micro","Micro_1"
"2589",3.13164046781999e+38,"L5 ET","L5_ET_1"
"2590",3.13170380675809e+38,"Oligo","Oligo_2"
"2591",3.13188335917539e+38,"OPC","OPC"
"2592",3.13211059789175e+37,"L4/5 IT","L45_IT_2"
"2593",3.13221886240646e+38,"L6 CT","L6_CT_2"
"2594",3.13419383582271e+38,"L5/6 NP","L56_NP_2"
"2595",3.1359608940417e+38,"L6 CT","L6_CT_3"
"2596",3.136635947359e+38,"L6b","L6b_2"
"2597",3.13794379081819e+38,"L6b","L6b_1"
"2598",3.13836072456573e+38,"L4/5 IT","L45_IT_4"
"2599",3.13862526412732e+38,"L4/5 IT","L45_IT_SSp_2"
"2600",3.13990069918274e+38,"L4/5 IT","L45_IT_2"
"2601",3.14012173615523e+38,"Astro","Astro_2"
"2602",3.14131486182338e+38,"L2/3 IT","L23_IT_2"
"2603",3.1438085001511e+38,"Sst","Sst_3"
"2604",3.14389691722151e+38,"Oligo","Oligo_2"
"2605",3.14478896737767e+38,"L2/3 IT","L23_IT_4"
"2606",3.14518420751257e+38,"L5 ET","L5_ET_3"
"2607",3.14670918397856e+38,"Sst","Sst_2"
"2608",3.1472556030466e+38,"Pvalb","Pvalb_4"
"2609",3.14729435595066e+38,"Lamp5","Lamp5_5"
"2610",3.14802049484611e+38,"L5 IT","L5_IT_1"
"2611",3.14820433316852e+38,"Astro","Astro_1"
"2612",3.14879577772083e+38,"L5 IT","L5_IT_4"
"2613",3.15231763150578e+38,"Endo","Endo"
"2614",3.15383892496998e+38,"Astro","Astro_1"
"2615",3.15454053864372e+38,"L4/5 IT","L45_IT_SSp_2"
"2616",3.15607854094362e+38,"Astro","Astro_1"
"2617",3.15669667212344e+38,"Endo","Endo"
"2618",3.15802430950115e+38,"L5 ET","L5_ET_5"
"2619",3.15804217332903e+38,"L4/5 IT","L45_IT_SSp_2"
"2620",3.15868247657113e+38,"Oligo","Oligo_1"
"2621",3.15926955610181e+37,"Oligo","Oligo_1"
"2622",3.16006945010664e+38,"Oligo","Oligo_1"
"2623",3.16203507301148e+38,"L5 ET","L5_ET_5"
"2624",3.16233856353626e+38,"Astro","Astro_1"
"2625",3.16240536613101e+38,"L6 IT","L6_IT_1"
"2626",3.1642845034868e+38,"L6 CT","L6_CT_2"
"2627",3.16489998100318e+38,"Astro","Astro_2"
"2628",3.16504382124263e+38,"L5 IT","L5_IT_3"
"2629",3.16563402506371e+38,"L6 CT","L6_CT_7"
"2630",3.16579749560523e+38,"OPC","OPC"
"2631",3.16950502626396e+38,"SMC","SMC"
"2632",3.1722298400345e+37,"L6 CT","L6_CT_5"
"2633",3.17289282274878e+38,"L4/5 IT","L45_IT_2"
"2634",3.17387958077768e+37,"L4/5 IT","L45_IT_2"
"2635",3.17442199127073e+38,"L4/5 IT","L45_IT_1"
"2636",3.1746019263868e+38,"L6 CT","L6_CT_3"
"2637",3.17461794723006e+38,"L2/3 IT","L23_IT_3"
"2638",3.17537856195082e+38,"L5 IT","L5_IT_4"
"2639",3.17561911427414e+38,"OPC","OPC"
"2640",3.17779641524687e+38,"VLMC","VLMC"
"2641",3.17928225928233e+38,"L4/5 IT","L45_IT_1"
"2642",3.17957677505806e+38,"Peri","Peri"
"2643",3.17996206673068e+38,"VLMC","VLMC"
"2644",3.18096283954775e+38,"L5/6 NP","L56_NP_1"
"2645",3.18154009437514e+38,"Endo","Endo"
"2646",3.18206787097781e+38,"L4/5 IT","L45_IT_4"
"2647",3.18482168436672e+38,"PVM","PVM"
"2648",3.18520771712232e+38,"L4/5 IT","L45_IT_2"
"2649",3.18606326619521e+38,"L5 ET","L5_ET_5"
"2650",3.18723031411004e+38,"L6 CT","L6_CT_1"
"2651",3.18839227323975e+38,"L6 CT","L6_CT_2"
"2652",3.18909979325116e+37,"L5 IT","L5_IT_1"
"2653",3.19069158392956e+38,"Endo","Endo"
"2654",3.19084849902e+38,"L4/5 IT","L45_IT_SSp_2"
"2655",3.1914416763125e+38,"Oligo","Oligo_1"
"2656",3.19199067302309e+38,"L5 ET","L5_ET_5"
"2657",3.19224121945958e+38,"SMC","SMC"
"2658",3.19335576916174e+38,"Oligo","Oligo_1"
"2659",3.1937931344194e+38,"Endo","Endo"
"2660",3.19399723228677e+38,"L6 CT","L6_CT_8"
"2661",3.19440595524285e+38,"L6 CT","L6_CT_3"
"2662",3.19516408313944e+38,"Oligo","Oligo_1"
"2663",3.1955268033877e+38,"Astro","Astro_1"
"2664",3.1967252052547e+36,"VLMC","VLMC"
"2665",3.1977295672754e+38,"L5 IT","L5_IT_4"
"2666",3.19924131082516e+38,"L5 IT","L5_IT_1"
"2667",3.19924553270774e+37,"OPC","OPC"
"2668",3.2017055316944e+38,"L6 IT","L6_IT_1"
"2669",3.20230440602525e+38,"L6 IT","L6_IT_3"
"2670",3.20369239849218e+38,"Astro","Astro_1"
"2671",3.20389927864645e+38,"L5 ET","L5_ET_1"
"2672",3.20473855347539e+38,"Pvalb","Pvalb_4"
"2673",3.20513746676471e+38,"L5/6 NP","L56_NP_1"
"2674",3.20789707771301e+38,"SMC","SMC"
"2675",3.20862753874095e+38,"L6 CT","L6_CT_8"
"2676",3.21020437209354e+38,"L2/3 IT","L23_IT_4"
"2677",3.21066238946791e+38,"L4/5 IT","L45_IT_SSp_1"
"2678",3.21281348644059e+38,"L2/3 IT","L23_IT_2"
"2679",3.21334706461533e+38,"L6 IT","L6_IT_3"
"2680",3.21337608768977e+38,"L2/3 IT","L23_IT_2"
"2681",3.21339722234276e+38,"Lamp5","Lamp5_4"
"2682",3.2150561023253e+38,"Oligo","Oligo_1"
"2683",3.2151611980963e+38,"L6 CT","L6_CT_4"
"2684",3.21777961991127e+38,"Peri","Peri"
"2685",3.21819741551388e+38,"Oligo","Oligo_2"
"2686",3.22000600767204e+38,"L6 CT","L6_CT_7"
"2687",3.22179749443469e+38,"L5/6 NP","L56_NP_1"
"2688",3.22233647135968e+38,"Pvalb","Pvalb_4"
"2689",3.22247994117747e+38,"L5 IT","L5_IT_1"
"2690",3.22379631993047e+38,"L4/5 IT","L45_IT_2"
"2691",3.22536805328409e+38,"Micro","Micro_1"
"2692",3.2253955590665e+38,"L6 CT","L6_CT_5"
"2693",3.2255113340265e+38,"L5 ET","L5_ET_5"
"2694",3.2262402213093e+38,"L4/5 IT","L45_IT_2"
"2695",3.22694456647873e+38,"L6 CT","L6_CT_2"
"2696",3.22958974919225e+37,"VLMC","VLMC"
"2697",3.23039495043256e+38,"L6 CT","L6_CT_1"
"2698",3.2308773796314e+38,"L5 IT","L5_IT_3"
"2699",3.23198047605239e+38,"PVM","PVM"
"2700",3.23378293148623e+38,"L2/3 IT","L23_IT_4"
"2701",3.23479917324954e+38,"L6 CT","L6_CT_1"
"2702",3.23626771064417e+38,"Lamp5","Lamp5_2"
"2703",3.23726831463356e+38,"L2/3 IT","L23_IT_2"
"2704",3.23837291799088e+38,"L5 ET","L5_ET_4"
"2705",3.24091985797193e+38,"Pvalb","Pvalb_3"
"2706",3.24244359281459e+38,"L6 CT","L6_CT_1"
"2707",3.2432606829214e+38,"L2/3 IT","L23_IT_4"
"2708",3.24489523695262e+38,"PVM","PVM"
"2709",3.24528795134247e+38,"L4/5 IT","L45_IT_5"
"2710",3.24550424630964e+38,"L5 ET","L5_ET_5"
"2711",3.24978394661086e+38,"Endo","Endo"
"2712",3.25138318073711e+38,"Oligo","Oligo_1"
"2713",3.25188798998549e+38,"L5 IT","L5_IT_1"
"2714",3.25262015332549e+38,"L2/3 IT","L23_IT_4"
"2715",3.25300108635657e+38,"L6 IT","L6_IT_1"
"2716",3.25362881852909e+38,"L2/3 IT","L23_IT_2"
"2717",3.25645595582792e+38,"L2/3 IT","L23_IT_4"
"2718",3.25687204682116e+38,"Oligo","Oligo_1"
"2719",3.25744763705513e+38,"Pvalb","Pvalb_7"
"2720",3.2576614567994e+38,"Pvalb","Pvalb_11"
"2721",3.25780510685503e+38,"L4/5 IT","L45_IT_2"
"2722",3.25804675342501e+38,"L2/3 IT","L23_IT_4"
"2723",3.25818332273258e+38,"L2/3 IT","L23_IT_4"
"2724",3.25918374342001e+38,"Endo","Endo"
"2725",3.25925513154576e+38,"L4/5 IT","L45_IT_SSp_2"
"2726",3.26019976849361e+38,"L2/3 IT","L23_IT_5"
"2727",3.26060502479553e+38,"L6 CT","L6_CT_6"
"2728",3.26164270967183e+38,"Endo","Endo"
"2729",3.26267046640822e+37,"VLMC","VLMC"
"2730",3.26297851394725e+38,"L4/5 IT","L45_IT_2"
"2731",3.26303942629485e+38,"L4/5 IT","L45_IT_2"
"2732",3.26340949183556e+38,"L4/5 IT","L45_IT_SSp_1"
"2733",3.26348795172601e+38,"L4/5 IT","L45_IT_2"
"2734",3.2639434816482e+38,"L6 IT","L6_IT_2"
"2735",3.26549669622147e+38,"L6 CT","L6_CT_3"
"2736",3.26571842683948e+38,"Sst","Sst_5"
"2737",3.26673353984087e+38,"L6 CT","L6_CT_1"
"2738",3.26800029756213e+38,"L6 CT","L6_CT_6"
"2739",3.26844025625085e+38,"Oligo","Oligo_1"
"2740",3.26974722444508e+38,"L6 IT","L6_IT_2"
"2741",3.27082700064547e+38,"L4/5 IT","L45_IT_SSp_2"
"2742",3.27121992248257e+38,"Pvalb","Pvalb_6"
"2743",3.27123242608884e+38,"Endo","Endo"
"2744",3.27382077661021e+38,"L2/3 IT","L23_IT_4"
"2745",3.27437178370887e+38,"L5 ET","L5_ET_2"
"2746",3.27532194907773e+38,"L4/5 IT","L45_IT_4"
"2747",3.27663568067759e+38,"L5 IT","L5_IT_4"
"2748",3.27699013228123e+38,"L6 CT","L6_CT_4"
"2749",3.27738707148436e+38,"PVM","PVM"
"2750",3.27739866120286e+38,"L6 CT","L6_CT_3"
"2751",3.2775194600737e+38,"L6 CT","L6_CT_4"
"2752",3.27847816008801e+38,"L6 CT","L6_CT_4"
"2753",3.27979326320401e+38,"L5 IT","L5_IT_3"
"2754",3.27979861711457e+38,"OPC","OPC"
"2755",3.28045469356516e+38,"L4/5 IT","L45_IT_2"
"2756",3.2815540331034e+37,"Micro","Micro_1"
"2757",3.28210765117791e+38,"L6 CT","L6_CT_5"
"2758",3.2824019677629e+38,"L6 IT","L6_IT_1"
"2759",3.28375483526386e+37,"L6 CT","L6_CT_8"
"2760",3.28401836759086e+38,"L6 CT","L6_CT_1"
"2761",3.28542284989406e+38,"Astro","Astro_1"
"2762",3.28579911137622e+38,"L6 IT","L6_IT_1"
"2763",3.28619963768847e+38,"Astro","Astro_1"
"2764",3.2879781712295e+38,"L6 CT","L6_CT_2"
"2765",3.28835408045704e+38,"L6 CT","L6_CT_5"
"2766",3.29215900342374e+38,"L4/5 IT","L45_IT_2"
"2767",3.29228280608468e+37,"L4/5 IT","L45_IT_5"
"2768",3.29472978433907e+38,"Oligo","Oligo_1"
"2769",3.29570643537821e+38,"L2/3 IT","L23_IT_3"
"2770",3.2959167154099e+38,"L5 IT","L5_IT_4"
"2771",3.29795243548199e+38,"Peri","Peri"
"2772",3.29951422983194e+38,"L6 IT","L6_IT_3"
"2773",3.299716605827e+38,"L2/3 IT","L23_IT_4"
"2774",3.30383320333648e+38,"L6 CT","L6_CT_1"
"2775",3.3054956138442e+38,"Oligo","Oligo_2"
"2776",3.30796041265996e+37,"Endo","Endo"
"2777",3.30965952667891e+38,"L4/5 IT","L45_IT_2"
"2778",3.30982408509616e+38,"L5/6 NP","L56_NP_1"
"2779",3.31145773298776e+38,"Oligo","Oligo_2"
"2780",3.31180684274545e+38,"L5 IT","L5_IT_1"
"2781",3.31239393519812e+38,"Pvalb","Pvalb_4"
"2782",3.31261379877308e+37,"Astro","Astro_1"
"2783",3.31400615760319e+38,"L4/5 IT","L45_IT_SSp_1"
"2784",3.31534452940192e+38,"L4/5 IT","L45_IT_SSp_2"
"2785",3.31553208846466e+38,"L5 IT","L5_IT_1"
"2786",3.3156637355206e+38,"Oligo","Oligo_1"
"2787",3.31636738457856e+38,"Vip","Vip_1"
"2788",3.31865742660204e+38,"Oligo","Oligo_1"
"2789",3.31902592245101e+38,"L2/3 IT","L23_IT_5"
"2790",3.31910964596472e+38,"Peri","Peri"
"2791",3.31976594742657e+38,"VLMC","VLMC"
"2792",3.32057158336369e+38,"L5 ET","L5_ET_5"
"2793",3.3206604897187e+38,"Endo","Endo"
"2794",3.32263245231605e+38,"Oligo","Oligo_2"
"2795",3.32293188821257e+38,"Oligo","Oligo_1"
"2796",3.32394388121636e+38,"L4/5 IT","L45_IT_2"
"2797",3.3245724270618e+38,"Oligo","Oligo_2"
"2798",3.32470280747847e+38,"L6 IT","L6_IT_3"
"2799",3.32516247076966e+38,"PVM","PVM"
"2800",3.32661192468129e+38,"L5 IT","L5_IT_3"
"2801",3.32680556330815e+38,"L5 IT","L5_IT_3"
"2802",3.3271580727638e+38,"Oligo","Oligo_1"
"2803",3.32833327391021e+38,"Astro","Astro_1"
"2804",3.32946579074839e+38,"L2/3 IT","L23_IT_2"
"2805",3.3301183275125e+38,"Endo","Endo"
"2806",3.33022613746933e+38,"L6 IT","L6_IT_1"
"2807",3.33114031326237e+38,"PVM","PVM"
"2808",3.33240853267635e+38,"L6 CT","L6_CT_1"
"2809",3.33321091819179e+37,"L5 IT","L5_IT_1"
"2810",3.33336001709689e+38,"L5 ET","L5_ET_5"
"2811",3.33379713338285e+38,"L6 CT","L6_CT_2"
"2812",3.33435328839068e+38,"L5 IT","L5_IT_1"
"2813",3.33682551300276e+38,"L4/5 IT","L45_IT_2"
"2814",3.33718466703371e+38,"L6 CT","L6_CT_8"
"2815",3.33758167114746e+38,"L4/5 IT","L45_IT_2"
"2816",3.33806140806319e+38,"Oligo","Oligo_3"
"2817",3.33991581934357e+38,"L6 CT","L6_CT_1"
"2818",3.34155593894862e+37,"Oligo","Oligo_2"
"2819",3.34284821492994e+38,"L2/3 IT","L23_IT_3"
"2820",3.34322387634062e+38,"Endo","Endo"
"2821",3.34478025492185e+37,"L5 IT","L5_IT_3"
"2822",3.34688440635986e+38,"L4/5 IT","L45_IT_SSp_1"
"2823",3.34819001471911e+38,"L4/5 IT","L45_IT_2"
"2824",3.34828077904471e+38,"L4/5 IT","L45_IT_2"
"2825",3.34841688819501e+38,"Oligo","Oligo_1"
"2826",3.34884213202648e+38,"Peri","Peri"
"2827",3.34936575247274e+37,"L4/5 IT","L45_IT_SSp_1"
"2828",3.3493950800203e+38,"L2/3 IT","L23_IT_2"
"2829",3.35103011308048e+38,"L4/5 IT","L45_IT_2"
"2830",3.35239746168261e+38,"L6b","L6b_1"
"2831",3.35314993339502e+38,"L5 IT","L5_IT_1"
"2832",3.35365187877325e+38,"Vip","Vip_2"
"2833",3.3554773521239e+38,"VLMC","VLMC"
"2834",3.35562350782066e+38,"Astro","Astro_1"
"2835",3.35855446592207e+38,"L4/5 IT","L45_IT_2"
"2836",3.35980756306504e+37,"Oligo","Oligo_1"
"2837",3.3620269225115e+38,"L6b","L6b_2"
"2838",3.36300430434923e+38,"L6 CT","L6_CT_2"
"2839",3.36382568997841e+38,"L2/3 IT","L23_IT_2"
"2840",3.364242313924e+38,"L5 IT","L5_IT_4"
"2841",3.36648892693446e+38,"L6 IT","L6_IT_3"
"2842",3.36807059475047e+38,"L4/5 IT","L45_IT_SSp_2"
"2843",3.36882425014934e+38,"L5 ET","L5_ET_2"
"2844",3.3689062781871e+38,"Vip","Vip_3"
"2845",3.36923854544817e+38,"L6 CT","L6_CT_4"
"2846",3.37004197804256e+38,"L6 IT","L6_IT_1"
"2847",3.37155646056871e+38,"L6 IT","L6_IT_3"
"2848",3.37208341947893e+38,"other","striatum_1"
"2849",3.3731853237529e+38,"Astro","Astro_1"
"2850",3.37504473555e+38,"Oligo","Oligo_3"
"2851",3.37507487926647e+38,"L4/5 IT","L45_IT_2"
"2852",3.37508685984582e+38,"Astro","Astro_2"
"2853",3.37596105214841e+38,"L2/3 IT","L23_IT_2"
"2854",3.37844801292685e+38,"PVM","PVM"
"2855",3.37847154468574e+38,"L4/5 IT","L45_IT_2"
"2856",3.37894018640546e+38,"L6 IT","L6_IT_1"
"2857",3.38046342968473e+38,"Peri","Peri"
"2858",3.38098678453895e+38,"Micro","Micro_1"
"2859",3.38158299638609e+38,"PVM","PVM"
"2860",3.38303016895865e+38,"Lamp5","Lamp5_8"
"2861",3.3836817312008e+38,"Astro","Astro_1"
"2862",3.38510855043253e+38,"Endo","Endo"
"2863",3.38565307154811e+38,"L2/3 IT","L23_IT_5"
"2864",3.38680218281484e+38,"L6b","L6b_1"
"2865",3.38777239569346e+38,"L4/5 IT","L45_IT_4"
"2866",3.38847427572518e+38,"other","striatum_1"
"2867",3.38939601042144e+38,"L2/3 IT","L23_IT_3"
"2868",3.3898573451454e+38,"OPC","OPC"
"2869",3.39002277067029e+38,"Endo","Endo"
"2870",3.39134859883863e+38,"Vip","Vip_8"
"2871",3.39500299649365e+38,"L4/5 IT","L45_IT_4"
"2872",3.39507849303922e+38,"Astro","Astro_2"
"2873",3.3959983477184e+38,"Endo","Endo"
"2874",3.39624195809747e+38,"L6 CT","L6_CT_4"
"2875",3.39683781772524e+38,"L5 IT","L5_IT_4"
"2876",3.39707568569505e+37,"L2/3 IT","L23_IT_2"
"2877",3.3980578511208e+37,"L2/3 IT","L23_IT_3"
"2878",3.39851715753564e+38,"L5 IT","L5_IT_3"
"2879",3.39917573452692e+38,"L5 ET","L5_ET_5"
"2880",3.39957987326323e+38,"L5 IT","L5_IT_3"
"2881",3.40039640925452e+38,"Micro","Micro_1"
"2882",3.40156626068631e+38,"Oligo","Oligo_1"
"2883",3.40185629064119e+38,"L4/5 IT","L45_IT_4"
"2884",3.402771097482e+38,"Oligo","Oligo_3"
"2885",3.40438316071546e+37,"Pvalb","Pvalb_10"
"2886",3.41990357365802e+37,"Peri","Peri"
"2887",3.43136702276454e+37,"Oligo","Oligo_2"
"2888",3.44057916048967e+37,"Micro","Micro_1"
"2889",3.44144036737906e+37,"Astro","Astro_1"
"2890",3.47355654878951e+36,"Endo","Endo"
"2891",3.47620469416961e+37,"Endo","Endo"
"2892",3.49864556545733e+37,"Oligo","Oligo_2"
"2893",3.50157660978816e+37,"L6 CT","L6_CT_5"
"2894",3.50210294029844e+37,"other","striatum_1"
"2895",3.50486435474245e+37,"L5 ET","L5_ET_5"
"2896",3.51288160723272e+37,"L2/3 IT","L23_IT_3"
"2897",3.51614816524834e+37,"Oligo","Oligo_1"
"2898",3.51709200383372e+37,"L4/5 IT","L45_IT_2"
"2899",3.52469475924791e+37,"L5/6 NP","L56_NP_2"
"2900",3.52667259078273e+37,"Micro","Micro_1"
"2901",3.52931226430754e+37,"L2/3 IT","L23_IT_4"
"2902",3.53594821615337e+37,"L6 CT","L6_CT_3"
"2903",3.53980084322542e+37,"L5 ET","L5_ET_2"
"2904",3.54658524252207e+37,"Astro","Astro_2"
"2905",3.55079046008545e+37,"L6 CT","L6_CT_8"
"2906",3.55348041545932e+37,"L6 IT","L6_IT_3"
"2907",3.58351598722957e+37,"Oligo","Oligo_2"
"2908",3.6062973765515e+36,"Endo","Endo"
"2909",3.6181696413201e+37,"L4/5 IT","L45_IT_5"
"2910",3.63248729660554e+36,"PVM","PVM"
"2911",3.65078033908288e+37,"L4/5 IT","L45_IT_5"
"2912",3.65301185454684e+37,"L2/3 IT","L23_IT_3"
"2913",3.66133637352480e+37,"Astro","Astro_1"
"2914",3.6673880439211e+36,"Pvalb","Pvalb_3"
"2915",3.69663197196199e+37,"L4/5 IT","L45_IT_5"
"2916",3.71667178906679e+37,"VLMC","VLMC"
"2917",3.72066643311158e+37,"Lamp5","Lamp5_7"
"2918",3.73265800596686e+37,"L2/3 IT","L23_IT_2"
"2919",3.73496349545822e+37,"L2/3 IT","L23_IT_2"
"2920",3.73934087792603e+37,"Endo","Endo"
"2921",3.76018079500157e+37,"L6 CT","L6_CT_6"
"2922",3.78110445910238e+36,"L5 ET","L5_ET_5"
"2923",3.79606561245892e+36,"Oligo","Oligo_1"
"2924",3.80379119950641e+37,"L6 IT","L6_IT_1"
"2925",3.80829309989429e+37,"Oligo","Oligo_1"
"2926",3.82469012775104e+37,"L2/3 IT","L23_IT_5"
"2927",3.84293829522346e+37,"L5 IT","L5_IT_1"
"2928",3.84322788111494e+37,"L6 IT","L6_IT_1"
"2929",3.84814924610829e+37,"SMC","SMC"
"2930",3.8641124856352e+37,"Pvalb","Pvalb_4"
"2931",3.86440818144031e+37,"L2/3 IT","L23_IT_2"
"2932",3.86915968331566e+37,"L6b","L6b_2"
"2933",3.87558080569365e+37,"Pvalb","Pvalb_2"
"2934",3.88138408601738e+37,"L4/5 IT","L45_IT_SSp_1"
"2935",3.88319334198988e+37,"Pvalb","Pvalb_8"
"2936",3.88418825282956e+37,"Endo","Endo"
"2937",3.8945534201151e+36,"L4/5 IT","L45_IT_5"
"2938",3.89760617037143e+36,"L2/3 IT","L23_IT_3"
"2939",3.90250133441901e+37,"Endo","Endo"
"2940",3.92081369004448e+36,"Oligo","Oligo_2"
"2941",3.93446329913359e+37,"VLMC","VLMC"
"2942",3.96170353900267e+37,"Endo","Endo"
"2943",3.97349410623744e+37,"L4/5 IT","L45_IT_2"
"2944",3.97772225313259e+37,"Astro","Astro_1"
"2945",3.97921184205332e+37,"L6 IT","L6_IT_1"
"2946",3.98419112172114e+37,"PVM","PVM"
"2947",3.98493389235258e+37,"Astro","Astro_1"
"2948",4.00393231146478e+36,"L6 IT","L6_IT_3"
"2949",4.00720995426441e+37,"L2/3 IT","L23_IT_2"
"2950",4.01004774765896e+37,"L6 CT","L6_CT_4"
"2951",4.01660684035064e+37,"L2/3 IT","L23_IT_4"
"2952",4.01751098801798e+37,"Oligo","Oligo_1"
"2953",4.01768182022669e+36,"Oligo","Oligo_2"
"2954",4.02617369803116e+36,"L6 CT","L6_CT_3"
"2955",4.0374087691288e+37,"Pvalb","Pvalb_4"
"2956",4.04447570614025e+37,"Endo","Endo"
"2957",4.04535240074454e+37,"L5 IT","L5_IT_1"
"2958",4.04583640419605e+37,"L5 IT","L5_IT_1"
"2959",4.06463616025574e+37,"Endo","Endo"
"2960",4.08004230269768e+37,"L5 IT","L5_IT_1"
"2961",4.08355522197363e+36,"L6 CT","L6_CT_5"
"2962",4.09344804919768e+37,"L6b","L6b_1"
"2963",4.09490335679221e+37,"L6 CT","L6_CT_1"
"2964",4.1037639433318e+37,"L5 IT","L5_IT_1"
"2965",4.11428351397653e+37,"Vip","Vip_4"
"2966",4.11528797288779e+37,"Pvalb","Pvalb_3"
"2967",4.15505957060483e+37,"L5 IT","L5_IT_4"
"2968",4.15623182052509e+37,"L5 ET","L5_ET_5"
"2969",4.15954597342144e+37,"L6 IT","L6_IT_1"
"2970",4.17038799302913e+37,"Endo","Endo"
"2971",4.17230494683176e+37,"L5/6 NP","L56_NP_2"
"2972",4.17334262293185e+37,"L2/3 IT","L23_IT_3"
"2973",4.18160122140724e+37,"L5 ET","L5_ET_5"
"2974",4.18707395787603e+37,"L5 IT","L5_IT_4"
"2975",4.19249161414722e+37,"L6 IT","L6_IT_1"
"2976",4.20036939790891e+36,"L5 ET","L5_ET_1"
"2977",4.20091593998483e+37,"L2/3 IT","L23_IT_4"
"2978",4.20492727820763e+37,"Endo","Endo"
"2979",4.21314341059887e+37,"L6b","L6b_2"
"2980",4.21788509456466e+36,"L5 IT","L5_IT_1"
"2981",4.22084276046171e+37,"L4/5 IT","L45_IT_4"
"2982",4.22257871316382e+37,"L4/5 IT","L45_IT_SSp_2"
"2983",4.22443417858868e+37,"L4/5 IT","L45_IT_5"
"2984",4.22655266972073e+37,"L6 IT","L6_IT_3"
"2985",4.23320457488533e+37,"Sst","Sst_7"
"2986",4.23742223503374e+37,"Endo","Endo"
"2987",4.24413377074233e+37,"L4/5 IT","L45_IT_2"
"2988",4.24526937709207e+37,"L6 IT","L6_IT_3"
"2989",4.2504795488189e+37,"L4/5 IT","L45_IT_SSp_2"
"2990",4.27412122182444e+37,"L4/5 IT","L45_IT_2"
"2991",4.2743401396827e+37,"Astro","Astro_1"
"2992",4.27915977685721e+37,"L6 CT","L6_CT_6"
"2993",4.29193098843227e+37,"L4/5 IT","L45_IT_SSp_2"
"2994",4.30592485129757e+37,"Oligo","Oligo_3"
"2995",4.31424718116342e+37,"L6 IT","L6_IT_3"
"2996",4.31698884750349e+37,"Endo","Endo"
"2997",4.32587658676374e+37,"L4/5 IT","L45_IT_5"
"2998",4.3312386542589e+37,"L6 CT","L6_CT_1"
"2999",4.34097298045185e+36,"Oligo","Oligo_1"
"3000",4.3442613473673e+37,"L6 CT","L6_CT_2"
"3001",4.34593864092868e+36,"L6 CT","L6_CT_1"
"3002",4.35011970690651e+37,"Astro","Astro_2"
"3003",4.35047061332042e+37,"Peri","Peri"
"3004",4.35991162421367e+37,"L5 ET","L5_ET_5"
"3005",4.37930969139706e+37,"L6 CT","L6_CT_1"
"3006",4.38260859558362e+37,"other","striatum_1"
"3007",4.38967393096252e+37,"L4/5 IT","L45_IT_4"
"3008",4.39031055969451e+37,"L6 CT","L6_CT_2"
"3009",4.39931888266197e+37,"L4/5 IT","L45_IT_2"
"3010",4.40085313235658e+37,"L6 IT","L6_IT_2"
"3011",4.40241146303653e+37,"L2/3 IT","L23_IT_4"
"3012",4.40469592176009e+37,"L2/3 IT","L23_IT_5"
"3013",4.41053588731617e+36,"L2/3 IT","L23_IT_3"
"3014",4.41369921329494e+37,"PVM","PVM"
"3015",4.41622476038574e+37,"L4/5 IT","L45_IT_5"
"3016",4.42873308954709e+37,"L6 CT","L6_CT_1"
"3017",4.43841220765428e+36,"L6 CT","L6_CT_6"
"3018",4.44313638913491e+36,"Oligo","Oligo_3"
"3019",4.44975726772014e+37,"Micro","Micro_1"
"3020",4.46459250356557e+37,"PVM","PVM"
"3021",4.4728796478013e+36,"Oligo","Oligo_1"
"3022",4.48032421324875e+36,"L6 CT","L6_CT_5"
"3023",4.48320202917449e+37,"L6 IT","L6_IT_1"
"3024",4.485240637805e+36,"other","striatum_1"
"3025",4.49204350649807e+37,"L6 CT","L6_CT_4"
"3026",4.49382112144127e+37,"L4/5 IT","L45_IT_5"
"3027",4.49430507138247e+37,"VLMC","VLMC"
"3028",4.49717748133096e+37,"L6b","L6b_1"
"3029",4.49719599008016e+37,"L4/5 IT","L45_IT_SSp_2"
"3030",4.49989390268671e+37,"Astro","Astro_1"
"3031",4.50270364212116e+37,"Sst","Sst_3"
"3032",4.5034903051585e+37,"L4/5 IT","L45_IT_SSp_2"
"3033",4.52136943147513e+37,"Endo","Endo"
"3034",4.52873865916856e+37,"Peri","Peri"
"3035",4.54240155425615e+37,"L6 IT","L6_IT_1"
"3036",4.56210873703609e+37,"L6 CT","L6_CT_8"
"3037",4.56262744125677e+37,"L6 CT","L6_CT_5"
"3038",4.57513407624567e+37,"PVM","PVM"
"3039",4.57861742205356e+37,"L5 ET","L5_ET_1"
"3040",4.62429752389042e+37,"Endo","Endo"
"3041",4.62491795325254e+37,"PVM","PVM"
"3042",4.62554575790949e+37,"Endo","Endo"
"3043",4.62561760478222e+37,"L6 CT","L6_CT_7"
"3044",4.6428129645418e+37,"L2/3 IT","L23_IT_4"
"3045",4.64465144707503e+37,"L4/5 IT","L45_IT_2"
"3046",4.65128921984131e+37,"L5 IT","L5_IT_1"
"3047",4.66292645262834e+37,"Micro","Micro_1"
"3048",4.66602223474381e+37,"Endo","Endo"
"3049",4.67781710136391e+37,"L4/5 IT","L45_IT_5"
"3050",4.69192836120881e+37,"L6 CT","L6_CT_2"
"3051",4.69512817494542e+37,"Pvalb","Pvalb_2"
